"","state","stab","year","congress","emp.10","emp.211","emp.486","emp.2121","emp.2212","emp.213111","emp.213112","emp.213113","emp.221112","cd_code","congressionaldistrict"
"2769","42","PA",2003,108,303629.9945,0,23.8392,0,3.2508,0,0,0,12.1212,"16","PA 16"
"2770","42","PA",2004,108,310005.8377,0,34.9461,0,2.9799,0,0,0,0,"16","PA 16"
"2771","42","PA",2005,109,315858.896995919,0,33.258054602015,0,0,0,0,0,0,"16","PA 16"
"2772","42","PA",2006,109,318039.473731278,0,31.8950195773423,0,0,0,0,0.238245913060382,0,"16","PA 16"
"2773","42","PA",2007,110,320516.8785,0,31.1535,0,0,0,0,0,0,"16","PA 16"
"2774","42","PA",2008,110,321146.1467,0,36.2733,0,0,0,0,0,0,"16","PA 16"
"2775","42","PA",2009,111,307587.362,0,33.8625,0,0,0,0,0,0,"16","PA 16"
"2776","42","PA",2010,111,305850.6122,0,35.7672,0,0,0,0,0,18.648,"16","PA 16"
"2777","42","PA",2003,108,314202.1616,0,0,298,0,0,0,50,162.3408,"17","PA 17"
"2778","42","PA",2004,108,317180.9104,0,0,297,0,0,0,0,142,"17","PA 17"
"2779","42","PA",2005,109,320952.149042327,0.932808622722048,0.712572972565703,0.340969957583398,0.0171264869920909,0.773105979143176,2.23220740456833,0.757115293695871,0,"17","PA 17"
"2780","42","PA",2006,109,329088.338676488,1.12517771612387,0.697530334854778,0.369791894215159,0,0.965475072545,2.02531988902297,64.9042237528272,0,"17","PA 17"
"2781","42","PA",2007,110,332961.1872,0,0,0,0,0,0,0,0,"17","PA 17"
"2782","42","PA",2008,110,332704.6976,0,5.1984,0,0,0,0,0,0,"17","PA 17"
"2783","42","PA",2009,111,322671.9696,0,0,385,0,0,0,0,0,"17","PA 17"
"2784","42","PA",2010,111,320500.6304,0,3.8304,0,0,0,0,0,221.832,"17","PA 17"
"2785","42","PA",2003,108,295890.7418,124.4252,81.5673,53.2407,406.8578,0,50.505,9.3042,0,"18","PA 18"
"2786","42","PA",2004,108,297288.0458,116.718,96.1548,65.1294,316.2237,0,34.965,54.6015,0,"18","PA 18"
"2787","42","PA",2005,109,297062.699861106,117.10311707152,98.3185862578189,73.3577039024564,396.334066248491,0.0712934089290211,34.3874564438121,64.3531526074083,0,"18","PA 18"
"2788","42","PA",2006,109,298085.830686487,103.630772517478,78.2612213783913,66.3362773538634,313.859907785271,0.0663487627368886,35.8758842408207,65.4449455588944,0,"18","PA 18"
"2789","42","PA",2007,110,299320.0646,91.575,79.6026,44.4318,307.1651,0,38.1534,57.8337,0,"18","PA 18"
"2790","42","PA",2008,110,299919.8545,150.5193,140.417,53.1429,405.0333,5.4142,44.1168,55.1514,0,"18","PA 18"
"2791","42","PA",2009,111,291525.8636,90.465,114.2048,54.0135,330.4343,18.6084,100.5881,39.405,0,"18","PA 18"
"2792","42","PA",2010,111,292079.4992,156.7875,112.6294,6.3825,329.4864,59.502,217.4923,0,0,"18","PA 18"
"2793","42","PA",2003,108,297230.0752,0,0,0,0,0,0,0,0,"19","PA 19"
"2794","42","PA",2004,108,302345.7552,0,0,0,0,0,0,0,0,"19","PA 19"
"2795","42","PA",2005,109,306973.611708194,1.10707693816978,0.164177033512387,0.404670333715156,0.0203260758090764,0.917538474047324,2.64923080534791,0.898560391455656,0,"19","PA 19"
"2796","42","PA",2006,109,311103.911021366,1.33538463359,0.174255244788947,0.438876815710682,0,1.14584616946755,2.403692340462,0.910860252512619,0,"19","PA 19"
"2797","42","PA",2007,110,314471.6768,0,0,0,0,0,0,0,0,"19","PA 19"
"2798","42","PA",2008,110,313964.5744,0,0,0,0,0,0,0,0,"19","PA 19"
"2799","42","PA",2009,111,299716.1216,0,0,0,0,0,0,0,0,"19","PA 19"
"2800","42","PA",2010,111,297590.2992,0,0,0,0,0,0,0,0,"19","PA 19"
"2801","44","RI",2003,108,231191.2227,0,0,0,0,0,0,0,0,"01","RI 1"
"2802","44","RI",2004,108,231735.7732,0,24.972,0,0,0,0,0,0,"01","RI 1"
"2803","44","RI",2005,109,231662.6865,0,24.972,0,0,0,0,0,0,"01","RI 1"
"2804","44","RI",2006,109,233352.1801,0,0,0,0,0,0,0,39.3309,"01","RI 1"
"2805","44","RI",2007,110,234125.287,0,0,0,0,0,0,0,44.9496,"01","RI 1"
"2806","44","RI",2008,110,229190.6109,0,0,0,0,0,0,0,49.3197,"01","RI 1"
"2807","44","RI",2009,111,219222.1297,0,0,0,0,0,0,0,0,"01","RI 1"
"2808","44","RI",2010,111,218321.286,0,0,0,0,0,0,0,63.0543,"01","RI 1"
"2809","44","RI",2003,108,232787.7773,0,0,0,0,0,0,0,0,"02","RI 2"
"2810","44","RI",2004,108,235797.2268,0,15.028,0,0,0,0,0,0,"02","RI 2"
"2811","44","RI",2005,109,237901.3135,0,15.028,0,0,0,0,0,0,"02","RI 2"
"2812","44","RI",2006,109,239767.8199,0,0,0,0,0,0,0,23.6691,"02","RI 2"
"2813","44","RI",2007,110,239254.713,0,0,0,0,0,0,0,27.0504,"02","RI 2"
"2814","44","RI",2008,110,233227.3891,0,0,0,0,0,0,0,29.6803,"02","RI 2"
"2815","44","RI",2009,111,221747.8703,0,0,0,0,0,0,0,0,"02","RI 2"
"2816","44","RI",2010,111,219864.714,0,0,0,0,0,0,0,37.9457,"02","RI 2"
"2817","45","SC",2003,108,313278.3523,0,0,0,0,0,0,0,0,"01","SC 1"
"2818","45","SC",2004,108,323618.1173,0,0,0,0,0,0,0,0,"01","SC 1"
"2819","45","SC",2005,109,333333.8681,0,0,0,0,0,0,0,0,"01","SC 1"
"2820","45","SC",2006,109,345657.9488,0,0,0,0,0,0,0,0,"01","SC 1"
"2821","45","SC",2007,110,355256.5019,0,0,0,0,0,0,0,0,"01","SC 1"
"2822","45","SC",2008,110,356965.0513,0,0,0,0,0,0,0,0,"01","SC 1"
"2823","45","SC",2009,111,335046.1845,0,0,0,0,0,0,0,0,"01","SC 1"
"2824","45","SC",2010,111,333900.6636,0,0,0,0,0,0,0,0,"01","SC 1"
"2825","45","SC",2003,108,309330.0855,0,0,0,0,0,0,0,0,"02","SC 2"
"2826","45","SC",2004,108,315359.4681,0,0,0,0,0,0,0,0,"02","SC 2"
"2827","45","SC",2005,109,319180.1026,0,0,0,0,0,0,0,0,"02","SC 2"
"2828","45","SC",2006,109,328405.414,0,0,0,0,0,0,0,0,"02","SC 2"
"2829","45","SC",2007,110,337514.7004,0,0,0,0,0,0,0,0,"02","SC 2"
"2830","45","SC",2008,110,337807.2003,0,0,0,0,0,0,0,0,"02","SC 2"
"2831","45","SC",2009,111,319726.1245,0,0,0,0,0,0,0,0,"02","SC 2"
"2832","45","SC",2010,111,315981.2512,0,0,0,0,0,0,0,0,"02","SC 2"
"2833","45","SC",2003,108,230427.7976,0,0,0,139,0,0,0,0,"03","SC 3"
"2834","45","SC",2004,108,231081.8059,0,0,0,134,0,0,0,0,"03","SC 3"
"2835","45","SC",2005,109,230146.0649,0,0,0,139,0,0,0,0,"03","SC 3"
"2836","45","SC",2006,109,230112.5535,0,0,0,141,0,0,0,0,"03","SC 3"
"2837","45","SC",2007,110,231954.5559,0,0,0,145,0,0,0,0,"03","SC 3"
"2838","45","SC",2008,110,230240.5413,0,0,0,149,0,0,0,0,"03","SC 3"
"2839","45","SC",2009,111,217841.4375,0,0,0,150,0,0,0,0,"03","SC 3"
"2840","45","SC",2010,111,216794.2074,0,0,0,0,0,0,0,0,"03","SC 3"
"2841","45","SC",2003,108,347729.6161,0,0,0,0,0,0,0,0,"04","SC 4"
"2842","45","SC",2004,108,346886.2541,0,0,0,0,0,0,0,0,"04","SC 4"
"2843","45","SC",2005,109,351232.7076,0,0,0,0,0,0,0,0,"04","SC 4"
"2844","45","SC",2006,109,357622.6695,0,0,0,0,0,0,0,0,"04","SC 4"
"2845","45","SC",2007,110,365742.0375,0,0,0,0,0,0,0,0,"04","SC 4"
"2846","45","SC",2008,110,369464.897,0,0,0,0,0,0,0,0,"04","SC 4"
"2847","45","SC",2009,111,342830.0271,0,0,0,0,0,0,0,0,"04","SC 4"
"2848","45","SC",2010,111,342212.1762,0,0,0,0,0,0,0,0,"04","SC 4"
"2849","45","SC",2003,108,225620.1168,0,0,0,0,0,0,0,0,"05","SC 5"
"2850","45","SC",2004,108,228004.3575,0,0,0,0,0,0,0,0,"05","SC 5"
"2851","45","SC",2005,109,229401.3978,0,0,0,0,0,0,0,0,"05","SC 5"
"2852","45","SC",2006,109,233813.5567,0,0,0,0,0,0,0,0,"05","SC 5"
"2853","45","SC",2007,110,234553.2456,0,0,0,0,0,0,0,0,"05","SC 5"
"2854","45","SC",2008,110,232638.7302,0,0,0,0,0,0,0,0,"05","SC 5"
"2855","45","SC",2009,111,219724.2682,0,0,0,0,0,0,0,0,"05","SC 5"
"2856","45","SC",2010,111,219420.8515,0,0,0,0,0,0,0,0,"05","SC 5"
"2857","45","SC",2003,108,284962.256,0,0,0,0,0,0,0,0,"06","SC 6"
"2858","45","SC",2004,108,287222.2154,0,0,0,0,0,0,0,0,"06","SC 6"
"2859","45","SC",2005,109,285392.9978,0,0,0,0,0,0,0,0,"06","SC 6"
"2860","45","SC",2006,109,290185.986,0,0,0,0,0,0,0,0,"06","SC 6"
"2861","45","SC",2007,110,296389.0712,0,0,0,0,0,0,0,0,"06","SC 6"
"2862","45","SC",2008,110,295101.7909,0,0,0,0,0,0,0,0,"06","SC 6"
"2863","45","SC",2009,111,279849.1755,0,0,0,0,0,0,0,0,"06","SC 6"
"2864","45","SC",2010,111,276718.1707,0,0,0,0,0,0,0,0,"06","SC 6"
"2865","46","SD",2003,108,361468,0,0,0,0,0,0,0,0,"00","SD 0"
"2866","46","SD",2004,108,366825,0,0,0,0,0,0,0,0,"00","SD 0"
"2867","46","SD",2005,109,372739,0,0,0,0,0,0,0,0,"00","SD 0"
"2868","46","SD",2006,109,380809,0,0,0,0,0,0,0,0,"00","SD 0"
"2869","46","SD",2007,110,389247,0,0,0,0,0,0,0,0,"00","SD 0"
"2870","46","SD",2008,110,394508,0,0,0,0,0,0,0,0,"00","SD 0"
"2871","46","SD",2009,111,386929,0,0,0,0,0,0,0,0,"00","SD 0"
"2872","46","SD",2010,111,386778,0,0,0,0,0,3,0,0,"00","SD 0"
"2873","47","TN",2003,108,253449.528,0,0,0,0,0,0,0,0,"01","TN 1"
"2874","47","TN",2004,108,256744.7704,0,0,0,0,0,0,0,0,"01","TN 1"
"2875","47","TN",2005,109,260494.8865,0,0,0,0,0,0,0,0,"01","TN 1"
"2876","47","TN",2006,109,263694.351,0,0,0,0,0,0,0,0,"01","TN 1"
"2877","47","TN",2007,110,263076.6243,0,0,0,0,0,0,0,0,"01","TN 1"
"2878","47","TN",2008,110,260885.2982,0,0,0,0,0,0,0,0,"01","TN 1"
"2879","47","TN",2009,111,245051.7776,0,0,0,0,0,0,0,0,"01","TN 1"
"2880","47","TN",2010,111,243563.2964,0,0,0,0,0,0,0,0,"01","TN 1"
"2881","47","TN",2003,108,297021.606,0,0,0,0,0,0,0,0,"02","TN 2"
"2882","47","TN",2004,108,307756.0006,0,0,0,0,0,0,0,0,"02","TN 2"
"2883","47","TN",2005,109,312801.5415,0,0,0,0,0,0,0,0,"02","TN 2"
"2884","47","TN",2006,109,321285.0605,0,0,0,0,0,0,0,0,"02","TN 2"
"2885","47","TN",2007,110,326562.1732,0,0,0,0,0,0,0,0,"02","TN 2"
"2886","47","TN",2008,110,326101.9963,0,0,0,0,0,0,0,0,"02","TN 2"
"2887","47","TN",2009,111,305646.3539,0,0,0,0,0,0,0,0,"02","TN 2"
"2888","47","TN",2010,111,303542.3101,0,16,0,0,0,0,197,0,"02","TN 2"
"2889","47","TN",2003,108,301160.154,0,0,0,0,0,0,0,0,"03","TN 3"
"2890","47","TN",2004,108,303506.757,0,0,0,0,0,0,0,163,"03","TN 3"
"2891","47","TN",2005,109,307267.516,0,0,0,0,0,0,0,165,"03","TN 3"
"2892","47","TN",2006,109,307464.6765,0,0,0,0,0,0,0,165,"03","TN 3"
"2893","47","TN",2007,110,307940.6665,0,0,0,0,0,0,0,169,"03","TN 3"
"2894","47","TN",2008,110,305971.6975,0,0,0,0,0,0,0,169,"03","TN 3"
"2895","47","TN",2009,111,285999.7565,0,0,0,0,0,0,0,158,"03","TN 3"
"2896","47","TN",2010,111,288931.4575,0,0,0,0,0,0,98,154,"03","TN 3"
"2897","47","TN",2003,108,199708.6456,0,0,100,0,0,15,0,0,"04","TN 4"
"2898","47","TN",2004,108,201584.6121,0,0,0,20.0056,0,0,0,0,"04","TN 4"
"2899","47","TN",2005,109,202696.3825,0,0,0,0,0,0,0,0,"04","TN 4"
"2900","47","TN",2006,109,200676.1516,0,0,0,0,0,0,0,0,"04","TN 4"
"2901","47","TN",2007,110,200708.7751,0,5.1485,0,0,0,0,0,0,"04","TN 4"
"2902","47","TN",2008,110,200252.4455,17,0,0,18.3875,0,0,0,0,"04","TN 4"
"2903","47","TN",2009,111,187548.2431,18,5.2956,0,16.181,0,0,0,0,"04","TN 4"
"2904","47","TN",2010,111,185545.7283,0,4.5601,0,0,0,20,0,0,"04","TN 4"
"2905","47","TN",2003,108,430745.6692,0,0,0,0,0,0,0,0,"05","TN 5"
"2906","47","TN",2004,108,436518.5122,0,0,0,0,0,0,0,0,"05","TN 5"
"2907","47","TN",2005,109,446093.0882,0,0,0,0,0,0,0,0,"05","TN 5"
"2908","47","TN",2006,109,454964.5165,0,0,0,0,0,0,0,0,"05","TN 5"
"2909","47","TN",2007,110,454094.3133,0,0,0,0,0,0,0,0,"05","TN 5"
"2910","47","TN",2008,110,447240.2804,0,0,0,0,0,0,0,0,"05","TN 5"
"2911","47","TN",2009,111,426337.8209,0,0,0,0,0,0,0,0,"05","TN 5"
"2912","47","TN",2010,111,426541.6782,0,0,0,0,0,0,0,0,"05","TN 5"
"2913","47","TN",2003,108,226378.694,0,0,0,0,0,0,0,0,"06","TN 6"
"2914","47","TN",2004,108,238482.129,0,0,0,0,0,0,0,198,"06","TN 6"
"2915","47","TN",2005,109,245724.042,0,0,0,0,0,0,0,198,"06","TN 6"
"2916","47","TN",2006,109,251266.158,0,0,0,0,0,0,0,195,"06","TN 6"
"2917","47","TN",2007,110,254522.247,0,0,0,0,0,0,0,190,"06","TN 6"
"2918","47","TN",2008,110,252572.418,0,0,0,0,0,0,0,186,"06","TN 6"
"2919","47","TN",2009,111,236053.473,0,0,0,0,0,0,0,183,"06","TN 6"
"2920","47","TN",2010,111,238164.322,0,0,0,0,0,0,0,183,"06","TN 6"
"2921","47","TN",2003,108,266922.0462,0,0,0,0,0,0,0,0,"07","TN 7"
"2922","47","TN",2004,108,272048.8759,0,0,0,115.9944,0,0,0,0,"07","TN 7"
"2923","47","TN",2005,109,276504.8767,0,0,0,0,0,0,0,0,"07","TN 7"
"2924","47","TN",2006,109,284467.7849,0,8.2212,0,0,0,0,0,0,"07","TN 7"
"2925","47","TN",2007,110,289695.209,0,37.0187,0,0,0,0,0,0,"07","TN 7"
"2926","47","TN",2008,110,287560.9652,0,6.9564,0,106.6125,0,0,0,0,"07","TN 7"
"2927","47","TN",2009,111,273754.9865,0,37.2392,0,93.819,0,0,0,0,"07","TN 7"
"2928","47","TN",2010,111,274747.1602,0,26.4399,0,0,0,0,0,0,"07","TN 7"
"2929","47","TN",2003,108,234687.7812,0,18,0,0,0,0,0,0,"08","TN 8"
"2930","47","TN",2004,108,236850.4511,0,0,0,0,0,0,0,466,"08","TN 8"
"2931","47","TN",2005,109,237326.6008,0,0,0,0,0,0,0,485,"08","TN 8"
"2932","47","TN",2006,109,239234.3302,0,3.3111,0,0,0,0,0,477,"08","TN 8"
"2933","47","TN",2007,110,241510.3167,0,12.8866,0,0,0,0,0,456,"08","TN 8"
"2934","47","TN",2008,110,237108.8233,0,2.8017,0,0,0,0,0,427,"08","TN 8"
"2935","47","TN",2009,111,221440.382,0,2.6319,0,0,0,0,0,410,"08","TN 8"
"2936","47","TN",2010,111,221305.2247,0,0,0,0,0,0,0,402,"08","TN 8"
"2937","47","TN",2003,108,349034.4264,0,0,0,0,0,0,0,0,"09","TN 9"
"2938","47","TN",2004,108,349184.4636,0,0,0,0,0,0,0,0,"09","TN 9"
"2939","47","TN",2005,109,351358.9464,0,0,0,0,0,0,0,0,"09","TN 9"
"2940","47","TN",2006,109,357240.6864,0,27.4716,0,0,0,0,0,0,"09","TN 9"
"2941","47","TN",2007,110,357372.4092,0,23.9496,0,0,0,0,0,0,"09","TN 9"
"2942","47","TN",2008,110,351983.0448,0,23.2452,0,0,0,0,0,0,"09","TN 9"
"2943","47","TN",2009,111,333149.502,0,21.8364,0,0,0,0,0,0,"09","TN 9"
"2944","47","TN",2010,111,327533.3208,0,0,0,0,0,0,0,0,"09","TN 9"
"2945","48","TX",2003,108,218953.2753,0,28,0,37,82,336,0,0,"01","TX 1"
"2946","48","TX",2004,108,221720.3293,40,37,0,41,52,383,0,0,"01","TX 1"
"2947","48","TX",2005,109,244478.786646106,209.482647798882,99.9046911751775,0,37.0435561146587,15.9706701183558,109.015091043796,0,0,"01","TX 1"
"2948","48","TX",2006,109,251585.661960944,220.927682327532,96.6905915778618,0,35.6880216402933,18.9194353819257,1637.78116261355,0,0,"01","TX 1"
"2949","48","TX",2007,110,257864.536233896,456.15921931497,110.672746204467,0,0.984217890453525,63.8346966524422,2609.62968207525,0,0,"01","TX 1"
"2950","48","TX",2008,110,262104.872642036,538.183225612279,145.657357389735,0,40.364732801534,812.426858286373,3274.92104847028,0,0,"01","TX 1"
"2951","48","TX",2009,111,253467.707642739,441.265774599886,110.094253990012,0,43.2614143072015,400.565712853743,3254.03664958202,0,0,"01","TX 1"
"2952","48","TX",2010,111,253697.715319412,468.827686270494,166.349909576266,0,52.2843526345234,330.734799787886,3126.4019186893,0,0,"01","TX 1"
"2953","48","TX",2003,108,186673.4657,85.8804,134.5012,0,0,10.912,48.422,0,0,"02","TX 2"
"2954","48","TX",2004,108,186431.7071,139.6068,168.8652,0,0,18.5504,455.6044,0,0,"02","TX 2"
"2955","48","TX",2005,109,288362.650559771,3133.37828312256,728.454351543063,0,202.8828225396,1049.14731778617,1372.74403236547,0,13.5150694899171,"02","TX 2"
"2956","48","TX",2006,109,300852.481995192,3334.58549217394,768.624141709244,0,183.357039427361,1249.2568375595,1600.72500318496,0,11.8903070375773,"02","TX 2"
"2957","48","TX",2007,110,313523.371374457,3620.56559853629,856.712268013527,0,198.68093369719,1204.87900061622,2007.30892919365,0,16.0260660071694,"02","TX 2"
"2958","48","TX",2008,110,319840.981981834,3906.3457771718,873.004215380014,0,197.443804931719,1195.39765917237,2264.7532191293,0.516969871199014,12.9242467799753,"02","TX 2"
"2959","48","TX",2009,111,310838.004932442,4173.87507134494,903.667347806831,0,232.634039770662,1051.15512641743,2085.34138161066,0,11.447190005121,"02","TX 2"
"2960","48","TX",2010,111,310574.505544336,3777.69994537761,1023.99541726053,0,242.028359833336,874.92906914062,1873.28525589593,0,59.3038295104012,"02","TX 2"
"2961","48","TX",2003,108,312579.2919,620.2587,14.751,0,81.081,0,70.092,0,0,"03","TX 3"
"2962","48","TX",2004,108,325382.7135,623.7618,18.414,0,70.884,0,170.8695,0,25.047,"03","TX 3"
"2963","48","TX",2005,109,357582.049798554,835.150753139435,20.2783308396008,0,87.9068341720547,20.3824324604057,193.166647614926,0,16.095776512105,"03","TX 3"
"2964","48","TX",2006,109,375930.322177366,705.567208791206,22.8664709567104,0,101.754689084781,60.6131407317784,320.669257439983,0,0,"03","TX 3"
"2965","48","TX",2007,110,390489.407130995,676.684401915969,26.4982142069712,0,136.39680244332,61.4085471221413,545.040019202485,0,0,"03","TX 3"
"2966","48","TX",2008,110,402155.53977126,789.931990905179,22.6107604011375,0,145.270932351425,3.5525849813059,104.548642892203,0,0,"03","TX 3"
"2967","48","TX",2009,111,383243.059850442,826.224842932859,23.9566177650396,0,111.765904308291,55.6171518379193,496.821517889323,0,52.5795366062097,"03","TX 3"
"2968","48","TX",2010,111,385468.06725163,1187.51142222558,26.4400414393216,0,112.810712256509,16.8191459903128,510.525273507628,0,41.4913350089818,"03","TX 3"
"2969","48","TX",2003,108,263718.8666,570.701,126,0,0,0,346,0,22,"04","TX 4"
"2970","48","TX",2004,108,269864.9762,545.364,157,0,55,0,429.355,0,14,"04","TX 4"
"2971","48","TX",2005,109,259206.035057264,234.677895022778,70.0429091220464,0,43.5909840982472,12.407077101429,54.4200267925458,0,1.42250239290297,"04","TX 4"
"2972","48","TX",2006,109,267734.793065443,221.701779430883,69.3299590016858,0,44.0287485431435,17.1383541377645,1245.23938315102,0,0,"04","TX 4"
"2973","48","TX",2007,110,275375.223262587,395.856923076277,65.5351002494402,0,12.0543906480074,56.8520375920357,2085.70691253678,0,0,"04","TX 4"
"2974","48","TX",2008,110,280783.191463706,491.972427101986,122.296267562097,0,43.2883097475933,829.847368076379,2747.32444045539,0,0,"04","TX 4"
"2975","48","TX",2009,111,270704.105690548,455.135643435603,72.9907993625755,0,42.4065298405134,499.802818741476,2943.68440517225,0,4.6468411501497,"04","TX 4"
"2976","48","TX",2010,111,271054.763253517,518.605693204956,126.104264543678,0,49.6565323429455,436.005115445204,2583.39904289343,0,3.66689505726099,"04","TX 4"
"2977","48","TX",2003,108,330136.7298,945.215,63.3862,0,150.5322,0,253.1304,0,0,"05","TX 5"
"2978","48","TX",2004,108,330195.85,942.511,49.1868,0,131.6008,0,295.9372,0,46.5014,"05","TX 5"
"2979","48","TX",2005,109,309295.868043225,877.090705994174,86.3356645272808,0,105.63343568932,25.9613867426844,210.42523438505,0,17.5174412857677,"05","TX 5"
"2980","48","TX",2006,109,317546.697392393,892.154499583944,103.325937214504,0,119.947050321766,35.1699715970453,780.063039232537,0,0,"05","TX 5"
"2981","48","TX",2007,110,323358.389252617,953.766754499806,120.177119279525,0,148.883604868592,52.6498005330793,1159.8544862859,0,0,"05","TX 5"
"2982","48","TX",2008,110,327295.108573323,1052.63250201745,87.2023620067893,0,171.862778053642,225.41147293523,1324.10667416442,0,0,"05","TX 5"
"2983","48","TX",2009,111,313712.497432648,1056.28873818641,66.6436852464533,0,136.255810218404,121.200818150421,1229.04171681584,0,57.2236415335078,"05","TX 5"
"2984","48","TX",2010,111,313568.669438198,1058.33693530922,86.8492361436151,0,140.567738938527,53.4352093479015,1258.14903329708,0,45.156070869979,"05","TX 5"
"2985","48","TX",2003,108,251692.2993,703.1721,12.0796,0,42.9755,7.8982,54.5905,0,0,"06","TX 6"
"2986","48","TX",2004,108,256411.9641,770.8246,14.1703,0,46.2277,46.2277,54.5905,0,0,"06","TX 6"
"2987","48","TX",2005,109,285820.341257198,902.287801497924,23.5028048060037,0,73.9255163352892,97.1082303069711,160.30568404575,0,5.50583980979584,"06","TX 6"
"2988","48","TX",2006,109,294690.300602126,970.909692885076,21.3755059023933,0,84.0664055542376,139.50121057988,366.373599836824,0,0,"06","TX 6"
"2989","48","TX",2007,110,301991.382823227,1071.57617788107,26.9854018953616,0,46.9249201177236,147.226395454917,756.600948104078,0,0,"06","TX 6"
"2990","48","TX",2008,110,306911.109286286,1277.36763213842,20.8821550551705,0,108.656363252687,141.718963905329,1073.94075983341,0,0,"06","TX 6"
"2991","48","TX",2009,111,296421.774591239,1427.92697720637,19.9107563018052,0,106.619919877125,103.847445515571,851.071675425632,0,17.9857433786664,"06","TX 6"
"2992","48","TX",2010,111,295114.111137906,1425.94735263556,19.890819931142,0,115.237540230548,159.365707302589,1056.2101552785,0,14.1928315096959,"06","TX 6"
"2993","48","TX",2003,108,350031.5492,6820.7684,1666.7284,0,631.8968,0,2503.6372,0,118.2172,"07","TX 7"
"2994","48","TX",2004,108,351716.0964,6969.45,1373.5804,0,548.7424,0,2519.54,0,97.9076,"07","TX 7"
"2995","48","TX",2005,109,344219.129339804,6187.52181973526,1188.7069118948,0,455.36044406269,2268.33386245388,2456.70193366866,0,30.2982759771958,"07","TX 7"
"2996","48","TX",2006,109,357802.19841324,6521.93131034851,1192.73919886407,0,411.640747598433,2609.45104654727,2869.31863804055,0,26.6558602859482,"07","TX 7"
"2997","48","TX",2007,110,372364.811050494,7034.04901933644,1294.01438548255,0,367.949251389334,2694.8465070266,3212.56038678906,0,35.9274638636693,"07","TX 7"
"2998","48","TX",2008,110,381285.687607114,7541.32332050873,1298.04876104572,0,354.119766093805,2692.90573250101,3721.04952599707,1.15895044721514,28.9737611803785,"07","TX 7"
"2999","48","TX",2009,111,371834.766955406,7825.2787093802,1350.46357986993,0,423.935665246157,2366.40751195415,3322.48389183988,0,25.6624741883352,"07","TX 7"
"3000","48","TX",2010,111,369570.385549934,7221.31582126478,1586.12405960936,0,358.038855301917,1967.57135070487,3150.35026841905,0,132.948172730537,"07","TX 7"
"3001","48","TX",2003,108,287849.5678,4563.2026,1046.2818,0,385.866,69.088,1835.417,0,72.189,"08","TX 8"
"3002","48","TX",2004,108,293991.6074,4633.2682,875.9078,0,335.088,117.4496,1858.9456,0,59.787,"08","TX 8"
"3003","48","TX",2005,109,233947.302845308,1904.57989719495,430.717414044544,0,124.852920080066,673.77147374146,1252.88422470597,0,8.33567470800877,"08","TX 8"
"3004","48","TX",2006,109,242785.532973158,2070.88827548684,425.558760365301,0,112.782134300709,832.288274399338,1476.88006034616,0,7.33357173764706,"08","TX 8"
"3005","48","TX",2007,110,252026.670986457,2303.28622486267,511.205778311554,0,118.45061748437,739.916393207073,1902.5233529052,0,9.88437929856777,"08","TX 8"
"3006","48","TX",2008,110,256333.262421409,2523.37297831237,475.430274866197,0,120.679769188344,736.955634431005,2104.15859407299,0.318850945115089,7.97127362787724,"08","TX 8"
"3007","48","TX",2009,111,250659.466706374,2584.84991618281,496.159874087815,0,144.617214510415,648.444264993732,1807.23023677611,0,7.06027092754841,"08","TX 8"
"3008","48","TX",2010,111,250248.456934345,2444.33416650736,562.46233982679,0,122.940406981268,539.495799134731,1889.72487841376,0,36.5767584182024,"08","TX 8"
"3009","48","TX",2003,108,278389.9981,1806.2437,693.7737,0,119.7174,0,474.3321,0,22.3971,"09","TX 9"
"3010","48","TX",2004,108,278444.1477,1893.4125,551.2347,0,103.9632,0,477.345,0,18.5493,"09","TX 9"
"3011","48","TX",2005,109,345498.695652159,6636.3256830533,1258.37808888616,0,492.741677345376,2407.10792684989,2546.50515481332,0,32.230524453285,"09","TX 9"
"3012","48","TX",2006,109,358733.328630157,6953.4702441578,1262.06640557443,0,447.067890256056,2751.80250427618,2909.34764366038,0,28.355816595513,"09","TX 9"
"3013","48","TX",2007,110,373033.263888539,7472.68708633454,1368.84201166235,0,397.102007198786,2870.82070545199,3316.37037493797,0,38.2187093243871,"09","TX 9"
"3014","48","TX",2008,110,381791.308146192,7963.52088796238,1372.13306526699,0,370.915215839443,2861.25938439674,3772.19020240467,1.23286159110926,30.8215397777315,"09","TX 9"
"3015","48","TX",2009,111,371744.761074351,8258.71044964802,1427.40490952731,0,444.006295883778,2513.20400091997,3371.71916724536,0,27.2990780888479,"09","TX 9"
"3016","48","TX",2010,111,369229.422536353,7613.19516814,1686.18500557561,0,374.789923697215,2090.7740013125,3241.85600150891,0,141.426836808677,"09","TX 9"
"3017","48","TX",2003,108,407584.1826,136.374,14.4396,0,0,0,0,0,0,"10","TX 10"
"3018","48","TX",2004,108,412377.3276,155.6268,12.8352,0,0,12.033,265.5282,0,0,"10","TX 10"
"3019","48","TX",2005,109,356116.856694921,2211.4614484708,393.08958923523,0,229.287356334276,716.91702554078,1143.93159238275,0,9.33590808011144,"10","TX 10"
"3020","48","TX",2006,109,370457.674316299,2330.12440969179,399.15439602092,0,225.96313326683,849.234637902471,1500.65662515593,0,8.21355847485215,"10","TX 10"
